gemeente,buurt_naam,x,y
Tytsjerksteradiel,Verspreide huizen Garyp,194167.02732374103,575018.5053741005
Tytsjerksteradiel,Verspreide huizen Gytsjerk,188032.0240638298,583879.5677021276
Tytsjerksteradiel,Verspreide huizen Hurdegaryp,193849.0674305555,581885.6712361112
Tytsjerksteradiel,Verspreide huizen Jistrum,200160.81502580646,580934.5350322579
Tytsjerksteradiel,Verspreide huizen Mûnein,190675.11428000004,584651.41856
Tytsjerksteradiel,Verspreide huizen Noordburgum,195921.1990808081,581847.3994848485
Tytsjerksteradiel,Verspreide huizen Oentsjerk,188188.24622916663,585310.3958124999
Tytsjerksteradiel,Verspreide huizen Ryptsjerk,190482.08430769233,582630.2846410256
Tytsjerksteradiel,Verspreide huizen Sumar,197176.96430188682,576358.9638754717
Tytsjerksteradiel,Verspreide huizen Suwâld,189312.33020588232,577263.7797941176
Tytsjerksteradiel,Verspreide huizen Tytsjerk,188691.39384705876,579002.5414705882
Tytsjerksteradiel,Verspreide huizen Wyns,185142.76264655174,586473.0116034484
Uden,Bitswijk,170759.46893370472,409043.36130975024
Uden,Bogerd-Vijfhuis,170192.31704321544,408552.02180380304
Uden,Buitengebied Maashorst,170578.63874637688,410206.38889492763
Uden,Buitengebied Uden-Oost,173169.2808,408715.79199999996
Uden,Buitengebied Uden-West,168500.30681066663,408554.15491466643
Uden,Buitengebied Uden-Zuid,170458.24751923067,405339.6801057693
Uden,Buitengebied-Odiliapeel,177536.8109147287,405967.2691705424
Uden,Buitengebied-Volkel,173653.6684027238,406029.4217859924
Uden,Buurtschap Hoeven,171519.83291919195,409006.28695959615
Uden,Centrum,170698.15089131944,407738.46130177716
Uden,Eikenheuvel,170555.27753711774,406318.8814803492
Uden,Flatwijk,170568.51806194696,407325.6520247791
Uden,Hoenderbos-Velmolen,171542.41475872858,406215.8252522147
Uden,Hoeven,172286.1850421545,409319.4730245901
Uden,Hoevenseveld,171109.899216013,408405.85109674674
Uden,Kom Volkel,173541.33804234245,406119.2258477481
Uden,Loopkant-Liessent-Goorkens,172777.5252220157,407313.1301669595
Uden,Melle,172137.34400174636,408601.5360832363
Uden,Moleneind-Groenewoud,170101.4233938931,407764.8982030538
Uden,Odiliapeel,177108.23873732708,406071.62671735784
Uden,Raam,172123.67704785493,407970.49618811824
Uden,Schutveld,171421.08158893266,407719.8251304348
Uden,Sportpark Volkelseweg,172083.9359282699,407287.9555949367
Uden,Vliegbasis Volkel,176107.5573858921,407792.6557925311
Uden,Vluchtoord,172990.08090654205,409479.038317757
Uden,Zoggel,170791.55638189864,406986.17702207476
Uitgeest,Bedrijventerrein,109614.43909581579,505234.60968555923
Uitgeest,Buitengebied,110126.22555113203,504392.79321416677
Uitgeest,De Kleis,108361.324504416,503738.2529744855
Uitgeest,De Koog,108862.71867623292,505205.5605280282
Uitgeest,Oude Dorp,109066.55154732693,504443.85132340004
Uitgeest,Waldijk,108732.84944197524,503213.48175555514
Uithoorn,Bedrijventerrein,117812.09502124153,472649.67551792675
Uithoorn,Bilderdam,109723.356,469623.31
Uithoorn,Dorpscentrumcentrum,117144.0806101468,471941.14543524716
Uithoorn,Glastuinbouwgebied,112156.28721348316,471726.87798876397
Uithoorn,Langs de Vuurlinie,114752.74995278988,473102.3117423751
Uithoorn,Legmeer,115878.94927723851,473579.3958602378
Uithoorn,Meerwijk,115294.121995169,472137.1865714997
Uithoorn,Thamerdal,116590.95483669845,472415.5224002375
Uithoorn,Veenweidegebied,112507.5182345679,470452.3412098766
Uithoorn,Veilinggebied,114716.6497107438,474283.8148181818
Uithoorn,Zijdelwaard,116883.9749513251,473317.5379673806
Urk,Buitengebied,170674.75004081635,521065.3153265307
Urk,De Reede,170070.98261301985,519362.4426419535
Urk,De Staart,171337.49478918934,519693.58015555533
Urk,De Top,169856.95900483942,519855.1860967942
Urk,Havens en industrieterrein,170400.36342314794,518754.4457482149
Urk,Industrieterrein II,171475.16246229495,518531.0353213114
Urk,Urk-Kom,169202.42639152374,519429.72352068604
Urk,Urk-Noord,169131.99912820524,519843.5855104894
Urk,Urkerhard,170710.98006116436,519802.8976131169
Urk,Urkerland,171764.5744273614,519525.7416734949
Utrecht,2e Daalsebuurt en omgeving,135355.9478082245,456971.13691337587
Utrecht,"Abstede, Tolsteegsingel e.o.",137566.58019828415,455057.1645443267
Utrecht,Bedrijvengebied Kanaleneiland,135890.09894220077,452875.28527897416
Utrecht,Bedrijvengebied Oudenrijn,131941.11268026126,454407.21705220186
Utrecht,Bedrijvengebied Papendorp,133977.94954594594,453437.98393513536
Utrecht,Bedrijvengebied Strijkviertel,132339.87566666666,453739.1423333333
Utrecht,Bedrijventerrein De Wetering,131539.31946502044,458094.8591728397
Utrecht,Bedrijventerrein Lageweide,132070.56688901348,458824.8306053802
Utrecht,Bedrijventerrein en omgeving,134489.28714938497,459945.4791581722
Utrecht,Bleekstraat en omgeving,136818.11677083344,454671.01596180524
Utrecht,Bokkenbuurt,137437.95673557682,453999.56785817293
Utrecht,Breedstraat en Plompetorengracht en omgeving,136712.10872167427,456392.1390539797
Utrecht,Buiten Wittevrouwen,137491.40715584447,456099.145234947
Utrecht,De Meern-Noord,130902.98110727473,455342.163958564
Utrecht,De Meern-Zuid,130811.80607377015,454578.8798061312
Utrecht,Dichterswijk,136120.06689609215,454744.29432973405
Utrecht,"Domplein, Neude, Janskerkhof",136767.08028819074,456014.13525243755
Utrecht,"Egelantierstraat, Mariëndaalstraat e.o.",134923.57901534328,457284.72006604454
Utrecht,Elinkwijk en omgeving,134352.50950605134,458028.19898834644
Utrecht,Galgenwaard en omgeving,138543.0401691645,454750.85467023606
Utrecht,Geuzenwijk,135046.83324513616,458080.34993941005
Utrecht,Grauwaart,132615.61090774278,456399.08077100496
Utrecht,Haarrijn,130056.07356521745,458731.92056521727
Utrecht,Haarzuilens en omgeving,128021.85161065565,458930.7192254098
Utrecht,Halve Maan-Noord,134040.78237909987,455854.8872409641
Utrecht,Halve Maan-Zuid,134083.18974894186,455252.6543319805
Utrecht,Het Zand-Oost,131969.90409815658,456448.4940166567
Utrecht,Het Zand-West,131162.08773509052,456585.7624300454
Utrecht,Hoge Weide,133236.1796612613,455853.4805630636
Utrecht,Hooch Boulandt,136563.1178489431,455038.3697434606
Utrecht,Hoog-Catharijne NS en Jaarbeurs,135970.1533762688,455721.6099099642
Utrecht,"Huizingalaan, K. Doormanlaan en omgeving",138019.17098789895,456908.7996666672
Utrecht,Julianapark en omgeving,134700.6769337519,457707.62705299776
Utrecht,Kanaleneiland-Noord,134604.68865211535,454292.92650327494
Utrecht,Kanaleneiland-Zuid,135136.77275143217,453406.434905203
Utrecht,L. Napoleonplantsoen en omgeving,137803.88472409308,454303.2915498803
Utrecht,"Laan van Nieuw-Guinea, Spinozaweg e.o.",134535.434161447,456091.0899970592
Utrecht,"Lange Elisabethstraat, Mariaplaats en omgeving",136556.15585326063,455818.4150332894
Utrecht,Lange Nieuwstraat en omgeving,136966.70082668416,455285.3680889455
Utrecht,Langerak,132452.67032473697,455281.6294463192
Utrecht,Lauwerecht,136270.9598871323,457162.1707164668
Utrecht,Leeuwesteyn,133635.04047205686,456170.5043032088
Utrecht,Leidsche Rijn-Centrum,132909.46978825066,456603.04778767115
Utrecht,Leidseweg en omgeving,135280.36442830245,455528.08992767293
Utrecht,Lombok-Oost,135493.12948311924,455976.46129019285
Utrecht,Lombok-West,135069.47359573373,455897.57812054735
Utrecht,Lunetten-Noord,137792.38638196175,453142.1599584037
Utrecht,Lunetten-Zuid,137703.68238174767,452549.34555815096
Utrecht,Maarschalkerweerd en Mereveld,138732.87169965872,453599.7258406311
Utrecht,Máximapark,130154.72943592901,456885.71638585895
Utrecht,Neckardreef en omgeving,136719.98862964497,458935.21266137675
Utrecht,"Nieuw Engeland, Th. a. Kempisplantsoen en omgeving",135027.43949392333,456334.7352129721
Utrecht,Nieuw Hoograven-Noord,136958.29968028265,453339.51928514836
Utrecht,Nieuw Hoograven-Zuid,136731.9658518569,452658.54440362536
Utrecht,Nieuwegracht-Oost,137118.42151798567,455626.0895525175
Utrecht,"Nijenoord, Hoogstraat en omgeving",135808.0467658886,457390.2711383741
Utrecht,Nobelstraat en omgeving,137032.4463968501,456166.057374803
Utrecht,Ondiep,135473.4406738331,457595.729828626
Utrecht,Oog in Al,134402.6487558018,455482.34926760045
Utrecht,Oud Hoograven-Noord,136748.05786884602,453585.69067718484
Utrecht,Oud Hoograven-Zuid,136423.69059729346,452865.926529505
Utrecht,Oudwijk,137777.90742828778,455643.22697099694
Utrecht,Parkwijk-Noord,132063.70134640552,455906.97979608085
Utrecht,Parkwijk-Zuid,132550.6918218389,455715.256825033
Utrecht,Pijlsweerd-Noord,135852.83556283193,456963.970312389
Utrecht,Pijlsweerd-Zuid,135992.00626513347,456655.0772191543
Utrecht,Poldergebied Overvecht,137201.81829878208,459134.21863535856
Utrecht,Prins Bernhardplein en omgeving,133972.60608604722,458436.2869613082
Utrecht,Queeckhovenplein en omgeving,134104.51646435843,458884.9041384928
Utrecht,Rijnenburg,131831.16224999996,451135.4971521737
Utrecht,Rijnsweerd,138923.16943163142,455556.83267843246
Utrecht,Rijnvliet,133005.8422806235,454497.3236369709
Utrecht,Rivierenwijk,136363.9374035497,453933.6798528487
Utrecht,Rubenslaan en omgeving,137827.0502764107,454710.6005059815
Utrecht,Schaakbuurt en omgeving,134629.81300821612,458527.965808793
Utrecht,"Schepenbuurt, Cartesiusweg e.o.",134158.16606226665,456990.79485429684
Utrecht,Schildersbuurt,138295.35254017153,455108.0466187978
Utrecht,Springweg en omgeving Geertebuurt,136752.45136177485,455289.13992491574
Utrecht,Staatsliedenbuurt,136450.4314265063,457325.08978916006
Utrecht,Sterrenwijk,137337.39963037983,454789.0725772151
Utrecht,Taag- en Rubicondreef en omgeving,136595.74292759976,458151.3128309106
Utrecht,Terwijde-Oost,131924.37118841457,457171.69329339394
Utrecht,Terwijde-West,131067.34085421206,457523.2876303618
Utrecht,Tigrisdreef en omgeving,135535.8198666585,459649.0578812506
Utrecht,Tolsteeg en Rotsoord,137015.3719811327,454010.8655124157
Utrecht,Transwijk-Noord,135129.38837706958,454500.35883339355
Utrecht,Transwijk-Zuid,135746.98907891675,453554.7681562611
Utrecht,Tuindorp en Van Lieflandlaan-West,137228.83624359083,457744.0679648747
Utrecht,Tuindorp-Oost,137888.47204938985,457617.5039568331
Utrecht,Tuinwijk-Oost,136956.8890731169,457022.543791728
Utrecht,Tuinwijk-West,136713.77415533992,457288.60809355683
Utrecht,Utrecht Science Park,140399.4487972086,455084.3263976062
Utrecht,"Vechtzoom-noord, Klopvaart",134945.0352206747,459425.0897551337
Utrecht,Vechtzoom-zuid,135455.516230705,458830.9435778414
Utrecht,Veldhuizen,129464.66069733769,454948.3235636587
Utrecht,Vleuten,129481.8226786128,457864.3361638741
Utrecht,Vleuterweide-Noord/Oost/Centrum,129282.26901875221,456531.4704477508
Utrecht,Vleuterweide-West,128620.61367498788,456637.14468428853
Utrecht,Vleuterweide-Zuid,129058.89999444447,455850.861194444
Utrecht,Vogelenbuurt,136639.508997891,456768.50011017255
Utrecht,Voordorp en Voorveldsepolder,138460.62381185422,457753.8313983718
Utrecht,Watervogelbuurt,137132.62522405272,454571.71777131286
Utrecht,"Welgelegen, Den Hommel",134681.29969316284,455014.40908410586
Utrecht,Wijk C,136277.79475555554,456311.06254879077
Utrecht,Wilhelminapark en omgeving,138217.20311374884,455673.2733353116
Utrecht,Wittevrouwen,137520.84610347173,456622.2160518764
Utrecht,Wolga- en Donaudreef en omgeving,137331.58926222526,458491.0837330173
Utrecht,Zambesidreef en omgeving,136006.06010393685,459182.703557452
Utrecht,Zamenhofdreef en omgeving,136164.00697999992,458516.31895733025
Utrecht,"Zeeheldenbuurt, Hengeveldstraat en omgeving",137801.27375637612,456878.5542932922
Utrecht,Zuilen-Noord,133488.19780863644,459007.05402981036
Utrechtse Heuvelrug,Amerongen,160035.6646312112,446023.185543478
Utrechtse Heuvelrug,Breedeveen,157057.85672972974,448563.38367567566
Utrechtse Heuvelrug,De Horst en De Akker,148582.79738636367,450924.5399772728
Utrechtse Heuvelrug,De Wijngaard,152252.75155210026,448837.1364463015
Utrechtse Heuvelrug,Doorn-Centrum,152022.4657889231,449961.8669520005
Utrechtse Heuvelrug,Doorn-West,151429.32100676437,450457.42203494936
Utrechtse Heuvelrug,Doorn-Zuid,151878.16693112947,449366.1765592284
Utrechtse Heuvelrug,Driebergen-Noord,148738.53086888662,452400.13144744997
Utrechtse Heuvelrug,Drift-Sportlaan en Bornia,146860.2637609756,453114.5305951219
Utrechtse Heuvelrug,Hoenderdaal en Emmalaan,146731.61632508837,451657.3699531803
Utrechtse Heuvelrug,Kom Driebergen en Seminarie,148153.6204309393,451834.273590608
Utrechtse Heuvelrug,Landelijk Gebied noordzijde,148174.09066666669,453349.46616666665
Utrechtse Heuvelrug,Landelijk Gebied zuidzijde,147616.2580900901,449330.90591891896
Utrechtse Heuvelrug,Leersum,157728.40415748974,447049.059370963
Utrechtse Heuvelrug,Loolaankwartier en Beukenstein,147245.90186879828,452319.6546868799
Utrechtse Heuvelrug,Maarn waaronder Klein Amsterdam,153986.2441719627,452894.7125738321
Utrechtse Heuvelrug,Maarsbergen,156422.44309883742,452081.94300000026
Utrechtse Heuvelrug,Oudeweg,149194.61232569575,450153.65190671
Utrechtse Heuvelrug,Valkenheide,156995.34241666662,450205.03822619043
Utrechtse Heuvelrug,Verspreide huizen Heuvelrug,160843.65391489366,446213.4885957447
Utrechtse Heuvelrug,Verspreide huizen Lekdijk,157250.18972164945,444407.653814433
Utrechtse Heuvelrug,Verspreide huizen Overberg en De Haar,162607.1545845071,449384.0310714285
Utrechtse Heuvelrug,Verspreide huizen in de Geldersche Vallei,156760.6122101911,452857.25261146494
Utrechtse Heuvelrug,Verspreide huizen in de Geldersche Vallei Overberg,160571.21217142857,450234.7205047621
Utrechtse Heuvelrug,Verspreide huizen in het Lage Gebied Darthuizen,155136.81893333336,446999.24413333344
Utrechtse Heuvelrug,Verspreide huizen in het Lage Land,151781.71333802817,448821.26847183093
Utrechtse Heuvelrug,Verspreide huizen op de Heuvelrug,155495.71975122555,451822.0328884802
Utrechtse Heuvelrug,Verspreide huizen op de Heuvelrug-Oost,154687.8329649123,449365.65453216364
Utrechtse Heuvelrug,Verspreide huizen op de Heuvelrug-West,150385.25824221448,451703.59641868545
Utrechtse Heuvelrug,Welgelegen-Rosarium,148290.87662406566,451083.48747085227
Utrechtse Heuvelrug,Wildbaan-Dennenburg,147246.74974125353,451244.97857725975
Vaals,Harles,196641.822,310291.3648529412
Vaals,Holset,197333.03488372092,309659.2197209302
Vaals,Lemiers,197656.2239923664,310830.76138422394
Vaals,Mamelis,196441.77641379306,311997.22144827584
Vaals,Raren,198291.50631004374,309296.60714847175
Vaals,Vaals,199406.4703957443,309328.6121452615
Vaals,Verspreide huizen Cottessen-Camerig,193698.48311392407,308621.4938101265
Vaals,Vijlen,195631.6213727269,311038.06768113223
Vaals,Wolfhaag,198349.51127941176,307851.4117794118
Valkenburg aan de Geul,Berg,182908.6621628551,319184.85102985054
Valkenburg aan de Geul,Broekhem Noord,186237.13098757752,320375.58367236017
Valkenburg aan de Geul,Broekhem Zuid,185630.84593660533,320103.819510225
Valkenburg aan de Geul,De Heek,188147.85327777776,320711.51449999993
Valkenburg aan de Geul,De Kluis,187975.233,319075.953
Valkenburg aan de Geul,De Valkenberg,185587.9185,320512.18450000003
Valkenburg aan de Geul,Emmaberg,187313.57601,320659.20318
Valkenburg aan de Geul,Euverem,187450.32033333334,319439.594
Valkenburg aan de Geul,Gerendal,187912.65025,317020.69224999996
Valkenburg aan de Geul,Geulhem,183090.32134375,319868.727375
Valkenburg aan de Geul,Hekerbeek,186875.03849104446,320040.74568035133
Valkenburg aan de Geul,Houthemerveld,183514.41185714284,321036.041
Valkenburg aan de Geul,IJzeren,186324.43284962405,316579.29485714284
Valkenburg aan de Geul,Keutenberg - Sousberg,189265.80146428573,317206.83557142864
Valkenburg aan de Geul,Oud-Valkenburg,187875.7354606742,318446.87243820226
Valkenburg aan de Geul,Plenkert,185798.9330172414,319608.0036206898
Valkenburg aan de Geul,Rasberg,181191.67984615386,318933.3246923076
Valkenburg aan de Geul,Ravensbosch,186096.93985714283,321733.7131428571
Valkenburg aan de Geul,Schin op Geul,189032.16783733337,318275.4812266668
Valkenburg aan de Geul,Schoonbron,189596.13926050416,318065.7631764705
Valkenburg aan de Geul,Sibbe,185937.77423929962,317300.1354377432
Valkenburg aan de Geul,Sint Gerlach,183775.4680196079,320355.1271254901
Valkenburg aan de Geul,Strabeek,184845.74232352935,320314.1831176471
Valkenburg aan de Geul,Strucht,188677.8606633664,317981.55329702963
Valkenburg aan de Geul,Terblijt,183303.42132000002,318398.047
Valkenburg aan de Geul,Valkenburg,186347.73467356438,319337.39845165855
Valkenburg aan de Geul,Vilt,184669.76255288452,318813.7930841346
Valkenburg aan de Geul,Vilter Heide,184957.247,319087.587
Valkenburg aan de Geul,Vilterveld,185249.9944,317641.54280000005
Valkenburg aan de Geul,Vroenhof,183096.5148059701,320569.5791592039
Valkenburg aan de Geul,Walem,188747.32436403504,319139.0879385962
Valkenswaard,Agnetendal,158323.48056072352,374016.4135142119
Valkenswaard,Borkel,158675.55219702603,367675.849078067
Valkenswaard,Brouwershof,157759.12720615792,373843.5024082999
Valkenswaard,Centrum,160032.6904723796,373601.17472237995
Valkenswaard,De Belleman,158098.65795783134,374118.5626024096
Valkenswaard,Dommelen,158086.9591528821,373084.51009774423
Valkenswaard,Geenhoven,159938.75674589266,374326.1003389924
Valkenswaard,Het Gegraaf,159176.93477569445,374711.5170104166
Valkenswaard,Hoge Akkers,159851.8106597795,372806.74129407713
Valkenswaard,Industrieterrein Schaapsloop,161507.5147692307,373148.7395865385
Valkenswaard,Keersop,157418.58952631577,374852.6055263158
Valkenswaard,Keersopperbeemden,157713.56745028144,374592.84324368666
Valkenswaard,Kerkakkers,159201.94330198446,373716.7321587575
Valkenswaard,Schaft,159925.57245333333,367659.5974266667
Valkenswaard,Schepelweijen,158094.24939040453,374743.99419755425
Valkenswaard,Turfberg-Noord,160906.26404447114,374202.9210180287
Valkenswaard,Turfberg-Zuid,160760.12845292097,373503.2173257734
Valkenswaard,Verspreide huizen Klein Borkel en Achterste Brug,157379.72078651685,367197.24344943825
Valkenswaard,Verspreide huizen Malpiebergse- en Opperheide,160405.445880597,367835.4344328359
Valkenswaard,Verspreide huizen Turfbergse Heide Nederheide,160404.175493464,372077.65644117654
Veendam,Bareveld,253112.6597656808,563690.1636466829
Veendam,Borgercompagnie (gedeeltelijk),251208.7309263158,570224.1117789475
Veendam,Boven-Wildervank,253354.42034196865,565403.1983454232
Veendam,Buitenwoel,253938.6711760297,570703.441699127
Veendam,Ommelanderwijk,256700.375138554,568053.4372730926
Veendam,Veendam en omgeving station,255113.15401590077,569569.851028268
Veendam,Veendam-Centrum,254527.60836378083,569974.9370797252
Veendam,Veendam-Middenweg en omgeving,254863.15642163355,571469.3409315675
Veendam,Veendam-Oude Ae,255013.78854568905,570735.0680774391
Veendam,Veendam-Sorghvliet,253624.89474764979,568832.7591504217
Veendam,Veendam-Zuid,254501.721802469,569258.0883308648
Veendam,Veendam-industriegebied,255547.37619067772,569402.4231059322
Veendam,Verspreide huizen,254133.24917500003,567808.5683499997
Veendam,Wildervank,254031.3591057715,567568.0228867226
Veendam,Wildervanksterdallen,255591.05847368418,564486.8289736841
Veendam,Zuidwending,258625.1247403314,568735.2484972377
Veenendaal,'t Goeie Spoor en omgeving,166133.39925490203,448188.33598039194
Veenendaal,'t Hoorntje,166138.26285292092,449382.2541079033
Veenendaal,Beatrixstraat en omgeving,166315.1622936321,448686.12893867947
Veenendaal,Bezuiden de Dijkstraat,164428.48645454546,447932.8556818182
Veenendaal,Bezuiden de Middelbuurtseweg,167065.8583142857,446217.34757142863
Veenendaal,Boslaan en omgeving,166199.0328196287,447309.22334217525
Veenendaal,Componistenbuurt,164963.54027169413,449777.07287603343
Veenendaal,De Batterijen,167056.08504444454,450774.0612925926
Veenendaal,De Blauwe Hel,168217.88546428567,447429.68100000004
Veenendaal,De Compagnie,166904.57876344083,450123.8936272402
Veenendaal,De Compagnie-Oost,167799.11982857145,449850.5565238094
Veenendaal,De Faktorij en De Vendel,165886.4018036253,450175.17678549833
Veenendaal,De Gelderse blom,166740.44745283027,449821.20812772145
Veenendaal,De Groene Velden,167481.05671428572,447785.3929047619
Veenendaal,De Pol,166715.35309067988,449464.2015239301
Veenendaal,Dichtersbuurt,164501.15243616924,448649.38894940383
Veenendaal,Dragonder-Noord,167414.90308430252,449392.29388565884
Veenendaal,Dragonder-Oost,167905.73050945386,448405.50801365584
Veenendaal,Dragonder-Zuid,167430.29620197075,448526.88793455355
Veenendaal,Engelenburg,166719.44470541907,448035.0461250579
Veenendaal,Fort Buurtsteeg,166520.9916153846,450886.5998076923
Veenendaal,Franse Gat,165630.74052221456,447848.73005809943
Veenendaal,Het Ambacht,166468.3453310627,447600.7296362395
Veenendaal,Koopcentrum,166600.2766588854,448686.8272236442
Veenendaal,Molenbrug,165925.3020629522,448865.8340557162
Veenendaal,Nijverkamp,167425.60500313967,446597.82756671903
Veenendaal,Oudeveen en De Schans en omgeving,165495.89418864102,449504.82238165446
Veenendaal,Petenbos,166100.13897418012,446556.87598883413
Veenendaal,Petenbos-Oost,166432.24213845984,446220.8840469649
Veenendaal,Salamander,165453.93772137412,446964.90704580146
Veenendaal,Schepenbuurt,165041.1544218183,448328.5651890904
Veenendaal,Schrijverswijk,166891.97614977977,448587.2984193838
Veenendaal,Spitsbergen,168058.65902659573,449370.9843244681
Veenendaal,Veenendaal-Oost,168484.57788224192,448192.2012594453
Veenendaal,Vijgendam en omgeving,167032.04183434657,448934.04361246206
Veenendaal,Vogelbuurt,164869.1422917727,449127.1856819334
Veere,Aagtekerke,24688.879903636363,396950.85732727265
Veere,Biggekerke,25796.987704999996,391518.7339275
Veere,Breezand,32270.945148418494,400953.5426009731
Veere,Buiten de Veste,34952.51106521739,397147.3926630436
Veere,De Ruiser,24341.864438202254,391002.1553258426
Veere,Dishoek,25485.772275316445,388835.8282088608
Veere,Domburg,23995.12189171605,398731.57276272174
Veere,Duno,27820.88159692899,400295.71792514407
Veere,Gapinge,32752.832970149244,396519.1144577115
Veere,Grijpskerke,28346.355743785854,395538.897082218
Veere,Joossesweg,20964.80035476191,393719.73277857155
Veere,Koudekerke,27576.702323417714,389630.4479563289
Veere,Kustlicht,22240.42113375796,392778.3578768578
Veere,Meliskerke,24765.17821153847,393441.49344999983
Veere,Oostkapelle,27695.861721420657,399104.32058934483
Veere,Randduin,27394.581864919346,399947.15825201623
Veere,Serooskerke,30721.99416341465,397101.1032134146
Veere,Veere,35626.00812893983,396828.4967564471
Veere,Verspreide huizen Aagtekerke,24294.418735849056,396525.30314465426
Veere,Verspreide huizen Domburg,23861.606223602506,398447.6963354041
Veere,Verspreide huizen Gapinge,33133.80822641509,396559.9725094339
Veere,Verspreide huizen Grijpskerke,28484.393150442473,394890.39550442464
Veere,Verspreide huizen Meliskerke,25529.43476146788,394006.2854036697
Veere,Verspreide huizen Serooskerke,30911.302914285734,396939.0601428573
Veere,Verspreide huizen Veere,34659.0135614035,395965.0810438596
Veere,Verspreide huizen Vrouwenpolder,31788.08429281769,400251.83685082867
Veere,Verspreide huizen Westkapelle,20840.056207547168,395251.3776289307
Veere,Verspreide huizen Zoutelande,22758.698051118205,392738.3042460063
Veere,Verspreide huizen buiten recreatiegebied Biggekerke,26189.617499999997,391646.21507954545
Veere,Verspreide huizen buiten recreatiegebied Koudekerke,27917.472573943658,389521.91254225356
Veere,Verspreide huizen in het Noorden,27696.633888,399693.74624799995
Veere,Verspreide huizen in het Zuiden,27944.04325,398497.2103112243
Veere,Verspreide huizen in recreatiegebied van Biggekerke,24621.79566666666,390608.4857333334
Veere,Verspreide huizen recreatiegebied van Koudekerke,25849.60718110237,388189.17285826773
Veere,Vrouwenpolder,32152.13719742489,400051.63917596557
Veere,Westkapelle,19986.436775981558,395213.72103521944
Veere,Zanddijk,35226.15606074765,395988.2375537381
Veere,Zoutelande,23105.690673529396,391956.03641691164
Veldhoven,'t Look,155114.6234964026,380912.321059952
Veldhoven,Cobbeek en Centrum,156044.55375478268,381207.9917073911
Veldhoven,D'Ekker,156261.00988724994,380424.3383891525
Veldhoven,De Kelen,155186.8745439658,382534.0850673138
Veldhoven,De Polders,156295.4735347384,382494.2531990632
Veldhoven,Heikant-Oost,155640.9358552997,381967.4217069125
Veldhoven,Heikant-West,154983.02225642637,381802.4571586202
Veldhoven,Meerveldhoven,157080.95736866348,380689.6177215271
Veldhoven,Oerle,153883.95020253139,381471.4231569621
Veldhoven,Veldhoven,155696.9198534032,379431.43934891646
Veldhoven,Verspreide huizen Groote Aard en Vliet,152482.6508037383,381020.4979345795
Veldhoven,Verspreide huizen Scherpenering en Landsaard,154992.9872941177,382923.1599317646
Veldhoven,Verspreide huizen Zittard,153650.97050170656,379873.641802048
Veldhoven,Verspreide huizen ten zuiden van de E3-weg,155681.71305882354,378138.39674509794
Veldhoven,Zandoerle,153019.86116981134,380575.95798113197
Veldhoven,Zeelst,157007.15155148826,381694.9474135151
Veldhoven,Zonderwijk,155393.30656084014,380214.7034694254
Velsen,Bastionbuurt,105728.87861556232,494163.60990832077
Velsen,Bellatrixbuurt,101046.72405289252,496116.9712099174
Velsen,Biezenbuurt,104546.29270167848,494822.8118390997
Velsen,Blekersbuurt,103477.37686783615,492239.1834573098
Velsen,Bloemenbuurt,104388.36327613944,493905.1091447724
Velsen,Bomenbuurt,103257.40963016529,496551.3585103304
Velsen,Canopusbuurt,101130.71234136561,496335.9619651942
Velsen,Driehuis-Dorp,103925.14497120911,495479.5365988489
Velsen,Duinenbuurt,103317.98920000001,494332.5717555557
Velsen,Duinvlietbuurt,104533.64705545921,498653.9811386482
Velsen,Eltabuurt,103723.31193069305,492581.6688217824
Velsen,Florarondebuurt,105102.5831271855,494169.9865935513
Velsen,Gildenbuurt,104319.76750000015,498884.42625382735
Velsen,Heidebuurt,103047.13651602027,497441.3241349073
Velsen,Herculesbuurt,101340.55694006309,496637.3251282857
Velsen,Hofgeest,105339.25158345664,494830.4491373709
Velsen,Kapelbuurt,104298.08232151603,495731.3126943766
Velsen,Keetbergbuurt,100537.05406242197,496112.98489388323
Velsen,Kerkerinkbuurt,104327.67222406634,494347.3670684651
Velsen,Kerkpadbuurt,104223.24827428568,494663.42856285715
Velsen,Kikvorsbuurt,102195.82436797753,496983.85080898897
Velsen,Kriemhildebuurt,103853.09157703925,495890.78999395727
Velsen,Kruisbergbuurt,100936.3663576719,495862.7029079367
Velsen,Lagersbuurt,103363.3601756098,497327.56540975685
Velsen,Maadbuurt,105529.38019532911,494650.04533120996
Velsen,Moerbergbuurt,101792.58074074076,496861.1674074074
Velsen,Natuurkundigenbuurt,102351.83999719094,497187.65112359566
Velsen,Neethofbuurt,103386.37843478261,493067.2285424434
Velsen,Noord-Spaarndammerpolder,106534.02170961043,495951.96444340225
Velsen,Oud-IJmuiden,101155.20798900348,497459.8162776096
Velsen,Paterskerkbuurt,102841.07144510982,496963.0423053892
Velsen,Pijlkruidbuurt,105246.71163650075,493974.130349925
Velsen,Reyndersbuurt,100160.243626782,499927.09390285285
Velsen,Rijkersparkbuurt,103762.65945344132,493018.4422105262
Velsen,Rivierenbuurt,102297.8895409837,496771.6371522248
Velsen,Santhaesbuurt,104034.52557894745,493931.496207336
Velsen,Santpoort-Dorp,104623.52653048777,494235.3841097559
Velsen,Saturnusbuurt,101711.61955410594,496498.92018419
Velsen,Schildersbuurt,102848.20598455597,496737.086092664
